"Remove","Transaction Id","Organization","Item Code","Item Description","Subinventory Name","Locator Name","Lot Number","Lot Expiry","System OnHand","Unit of Measure","Physical Onhand","Adjustment Item Cost"
"","602744","KDH KCH Dubai Hospital Inventory Organization","MC25339","MEPILEX BORDER SACRUM AG 20 X 20[MOLN[382200[BX/5[","DHHMainWHS Main General Warehouse","0.0.0","24392828","28-08-2027","5","EA","5","130.15000"
"","602745","KDH KCH Dubai Hospital Inventory Organization","MC25340","MELOLIN LOW-ADHERENT ABSORBENT DRESSING STERILE 5CM X 5CM[SM&N[66974940[BX/100[","DHHMainWHS Main General Warehouse","0.0.0","2301B","01-01-2028","60","EA","60","0.70000"
"","595381","KDH KCH Dubai Hospital Inventory Organization","MC25347","STERILE SINGLE PUMP SET FOR ELITE/PLATINUM PUMP 24'S[AMDA[17105I/XN/304-25[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","20250321","28-02-2028","30","EA","0","24.00000"
"","595382","KDH KCH Dubai Hospital Inventory Organization","MC25347","STERILE SINGLE PUMP SET FOR ELITE/PLATINUM PUMP 24'S[AMDA[17105I/XN/304-25[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","20231215","30-11-2026","10","EA","40","24.00000"
"","597795","KDH KCH Dubai Hospital Inventory Organization","MC25359","INTRAPUR PLUS NEONAT 0.2UM FILTER V: 0.55 ML (50'S BOX)[BRAU[4099451[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24E17F0000","01-05-2029","22","EA","30","21.50000"
"","602739","KDH KCH Dubai Hospital Inventory Organization","MC25360","INTRAPUR LIPID NEONAT 1.2UM FILTER V: 0.55 ML (100'S BOX)[BRAU[4099460[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24A23F0000","31-01-2029","60","EA","60","15.00000"
"","609950","KDH KCH Dubai Hospital Inventory Organization","MC25361","INTRAPUR LIPID 1.2UM FILTER V: 2.4 ML[BRAU[4099702[BX/100[","DHHMainWHS Main General Warehouse","0.0.0","24A30F0000","31-01-2029","3","EA","3","18.00000"
"","612343","KDH KCH Dubai Hospital Inventory Organization","MC25365","ORIGINAL PERFUSOR LINES W/ LIGHT PROTECTION ID: 1.0 MM L: 150 CM (100'S BOX)[BRAU[8723017[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH23A02E8SC6","31-01-2028","69","EA","69","17.96166"
"","612344","KDH KCH Dubai Hospital Inventory Organization","MC25367","SAFEFLOW VALVE N/F CONNECTOR BLUE (100'S BOX)[BRAU[409100H[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24N04A8171","01-12-2029","1250","EA","1250","3.25000"
"","607566","KDH KCH Dubai Hospital Inventory Organization","MC25369","SAFEFLOW SMALLBORE Y-EXTENSION SET 12CM W/ 2 VALVES (100'S BOX)[BRAU[4097145N[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24K07K8412","01-09-2029","70","EA","0","14.50000"
"","600311","KDH KCH Dubai Hospital Inventory Organization","MC25369","SAFEFLOW SMALLBORE Y-EXTENSION SET 12CM W/ 2 VALVES (100'S BOX)[BRAU[4097145N[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24K14K8411","01-09-2029","70","EA","140","14.50000"
"","600312","KDH KCH Dubai Hospital Inventory Organization","MC25372","INFUSOMAT SPACE LINES PIGGY BACK NEUTRAPUR 300 CM +SAFEFLOW (100'S BOX)[BRAU[8250710SP[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","23F16K8401","01-06-2028","50","EA","50","26.49689"
"","609948","KDH KCH Dubai Hospital Inventory Organization","MC25379","PERFUSOR SYRINGE ORIGINAL ORANGE 50ML +15MM NEEDLE (100'S BOX)[BRAU[8728861F-06[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","21G06D8011","01-07-2026","20","EA","20","9.00121"
"","605113","KDH KCH Dubai Hospital Inventory Organization","MC25380","MOUTH PIECE DISPOSABLE F/PEAKFLOW METER[PHLP[757[BX/100[","DHHMainWHS Main General Warehouse","0.0.0","KCH10082022","31-07-2025","100","EA","40","1.50000"
"","600307","KDH KCH Dubai Hospital Inventory Organization","MC25384","INFANT BREATHING CIRCUIT W/ CHAMBER F/SLE4000 & SLE5000[FI&P[RT268/000/010[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","2103524986","31-12-2029","10","EA","10","245.00000"
"","595372","KDH KCH Dubai Hospital Inventory Organization","MC25392","DURA-CUF 2TB DINACLICK BLUE SMALL ADULT[GEHE[DUR-A1-2A[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","25392[05092019","31-12-2025","12","EA","13","225.00000"
"","605108","KDH KCH Dubai Hospital Inventory Organization","MC25393","DURA-CUF 2TB DINACLICK NAVY ADULT[GEHE[DUR-A2-2A[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","13092024","01-01-3000","1","EA","0","143.63636"
"","609946","KDH KCH Dubai Hospital Inventory Organization","MC25396","MINI D-FEND WATER TRAP F/MINI C MODULES[GEHE[8002174[PK/10[","DHHMainWHS Main General Warehouse","0.0.0","409005","31-12-9999","15","EA","25","80.00000"
"","597791","KDH KCH Dubai Hospital Inventory Organization","MC25396","MINI D-FEND WATER TRAP F/MINI C MODULES[GEHE[8002174[PK/10[","DHHMainWHS Main General Warehouse","0.0.0","NOLOT04042025","01-01-3000","10","EA","0","80.00000"
"","595384","KDH KCH Dubai Hospital Inventory Organization","MC25436","STOMAHESIVE PASTE 56.7 GM[CONV[183910[PK/1[","DHHMainWHS Main General Warehouse","0.0.0","4D05318","01-04-2029","7","EA","7","30.00000"
"","605121","KDH KCH Dubai Hospital Inventory Organization","MC25439","NITRIC OXIDE DUAL HOSE SCAVENGING FILTER F/SLE2000 HFO/2000 HFO+/4000/5000[SLE[N4110/20[PK/1[","DHHMainWHS Main General Warehouse","0.0.0","1031326","31-01-2026","1","EA","0","450.00000"
"","595385","KDH KCH Dubai Hospital Inventory Organization","MC25507","CLINELL ALCOHOLIC 2% CHLORHEXIDINE SKIN WIPES BLUE 200'S[GAMA[CA2CSKIN[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","240641-2","20-06-2027","700","EA","0","0.12500"
"","607576","KDH KCH Dubai Hospital Inventory Organization","MC25507","CLINELL ALCOHOLIC 2% CHLORHEXIDINE SKIN WIPES BLUE 200'S[GAMA[CA2CSKIN[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","240641/2","30-05-2026","500","EA","1200","0.12500"
"","600309","KDH KCH Dubai Hospital Inventory Organization","MC25553","PORTEX AIRWAY NASOPHARYNGEAL IVORY PVC 7.0MM[SMTH[100/210/070[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","6059833","07-01-2029","5","EA","0","30.00000"
"","600325","KDH KCH Dubai Hospital Inventory Organization","MC25565","PORTEX BLUE LINE ULTRA CUFFED FENESTRATED TRACHEOSTOMY TUBES ID 9.0MM OD 13.3MM L: 81.0MM[SMTH[100/802/090[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH4246111","19-05-2027","10","EA","10","105.00000"
"","595390","KDH KCH Dubai Hospital Inventory Organization","MC25570","PORTEX BLUPERC PERCUTANEOUS DILATION TRACHEOSTOMY CONS 7MM[SMTH[101/561/070[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4388643","02-05-2026","2","EA","0","846.42857"
"","602752","KDH KCH Dubai Hospital Inventory Organization","MC25570","PORTEX BLUPERC PERCUTANEOUS DILATION TRACHEOSTOMY CONS 7MM[SMTH[101/561/070[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","4423785","09-10-2026","1","EA","3","846.42857"
"","600308","KDH KCH Dubai Hospital Inventory Organization","MC25571","PORTEX BLUPERC PERCUTANEOUS DILATION TRACHEOSTOMY CONS 9MM[SMTH[101/561/090[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4385037","29-05-2028","1","EA","2","800.00000"
"","602733","KDH KCH Dubai Hospital Inventory Organization","MC25571","PORTEX BLUPERC PERCUTANEOUS DILATION TRACHEOSTOMY CONS 9MM[SMTH[101/561/090[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","4385037","29-05-2028","1","EA","0","800.00000"
"","602742","KDH KCH Dubai Hospital Inventory Organization","MC25576","PORTEX BLUE LINE ULTRA SUCTIONAID TRACHEOSTOMY TUBE CONS ID 7.5MM OD 11.3MM L: 73.5MM[SMTH[101/870/075[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","4423841","13-10-2028","2","EA","2","240.05133"
"","595377","KDH KCH Dubai Hospital Inventory Organization","MC25577","PORTEX BLUE LINE ULTRA SUCTIONAID TRACHEOSTOMY TUBE CONS ID 8.0MM OD 11.9MM L: 75.5MM[SMTH[101/870/080[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4112561","11-03-2026","2","EA","2","260.00000"
"","602740","KDH KCH Dubai Hospital Inventory Organization","MC25578","PORTEX BLUE LINE ULTRA SUCTIONAID TRACHEOSTOMY TUBE CONS ID 8.5MM OD 12.6MM L: 78.0MM[SMTH[100/870/085[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4244648","06-06-2027","3","EA","3","260.00000"
"","602741","KDH KCH Dubai Hospital Inventory Organization","MC25579","PORTEX BLUE LINE ULTRA SUCTIONAID TRACHEOSTOMY TUBE CONS ID 9.0MM OD 13.3MM L: 81.0MM[SMTH[100/870/090[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH42664471","06-04-2027","2","EA","2","260.00000"
"","595386","KDH KCH Dubai Hospital Inventory Organization","MC25588","PORTEX INNER CANNULA FOR BLUE LINE ULTRA TRACHEOSTOMY TUBES 7.0MM[SMTH[101/850/070[BX/2[","DHHMainWHS Main General Warehouse","0.0.0","6016421","29-05-2029","2","EA","2","25.00000"
"","597807","KDH KCH Dubai Hospital Inventory Organization","MC25589","PORTEX INNER CANNULA FOR BLUE LINE ULTRA TRACHEOSTOMY TUBES 7.5MM[SMTH[100/850/075[BX/2[","DHHMainWHS Main General Warehouse","0.0.0","KCH4245498","19-04-2027","4","EA","4","25.00000"
"","597809","KDH KCH Dubai Hospital Inventory Organization","MC25590","PORTEX INNER CANNULA FOR BLUE LINE ULTRA TRACHEOSTOMY TUBES 8.0MM (2'S BOX)[SMTH[100/850/080[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","4465136","09-04-2029","6","EA","6","32.00000"
"","609947","KDH KCH Dubai Hospital Inventory Organization","MC25592","PORTEX MINI-TRACH II SELDINGER CRICOTHYROIDOTOMY CONS W/ 15MM CONNECTOR[SMTH[100/461/000[BX/5[","DHHMainWHS Main General Warehouse","0.0.0","KCH4092312","23-02-2026","1","EA","1","350.00000"
"","597792","KDH KCH Dubai Hospital Inventory Organization","MC25614","PORTEX TRACHEAL TUBE BLUE LINE SILICONISED ORAL / NASAL UNCUFFED 4.5MM (10'S BOX)[SMTH[100/111/045[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4304627","05-10-2027","7","EA","7","9.00000"
"","605110","KDH KCH Dubai Hospital Inventory Organization","MC25615","PORTEX TRACHEAL TUBE BLUE LINE SILICONISED ORAL / NASAL UNCUFFED 5.5MM (10'S BOX)[SMTH[100/111/055[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4282257","04-05-2027","9","EA","9","23.00295"
"","605112","KDH KCH Dubai Hospital Inventory Organization","MC25616","PORTEX TRACHEAL TUBE BLUE LINE SILICONISED ORAL / NASAL UNCUFFED 2.0MM (10'S BOX)[SMTH[100/111/020[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","4308454","18-10-2027","15","EA","15","9.00000"
"","609959","KDH KCH Dubai Hospital Inventory Organization","MC25627","PORTEX ENDOTRACHEAL TUBE BLUE LINE MURPHY SOFT-SEALED CUFFED 5.0MM (20'S BOX)[SMTH[100/199/050[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4032455","01-09-2025","16","EA","16","9.22532"
"","609960","KDH KCH Dubai Hospital Inventory Organization","MC25628","PORTEX ENDOTRACHEAL TUBE BLUE LINE MURPHY SOFT-SEALED CUFFED 6.0MM (20'S BOX)[SMTH[100/199/060[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4124788","12-05-2026","8","EA","8","9.03644"
"","609961","KDH KCH Dubai Hospital Inventory Organization","MC25630","PORTEX ENDOTRACHEAL TUBE BLUE LINE MURPHY SOFT-SEALED CUFFED 7.0MM (20'S BOX)[SMTH[100/199/070[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","6013470","03-06-2029","6","EA","5","9.00000"
"","597808","KDH KCH Dubai Hospital Inventory Organization","MC25631","PORTEX ENDOTRACHEAL TUBE BLUE LINE MURPHY SOFT-SEALED CUFFED 7.5MM (20'S BOX)[SMTH[100/199/075[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","6010567","05-06-2029","17","EA","0","9.00561"
"","595387","KDH KCH Dubai Hospital Inventory Organization","MC25631","PORTEX ENDOTRACHEAL TUBE BLUE LINE MURPHY SOFT-SEALED CUFFED 7.5MM (20'S BOX)[SMTH[100/199/075[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4104753","03-02-2026","1","EA","18","9.00561"
"","595389","KDH KCH Dubai Hospital Inventory Organization","MC25632","PORTEX ENDOTRACHEAL TUBE BLUE LINE MURPHY SOFT-SEALED CUFFED 8.0MM (20'S BOX)[SMTH[100/199/080[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","6001183","05-04-2029","4","EA","0","9.00000"
"","595388","KDH KCH Dubai Hospital Inventory Organization","MC25632","PORTEX ENDOTRACHEAL TUBE BLUE LINE MURPHY SOFT-SEALED CUFFED 8.0MM (20'S BOX)[SMTH[100/199/080[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4118101","31-03-2026","1","EA","7","9.00000"
"","600326","KDH KCH Dubai Hospital Inventory Organization","MC25633","PORTEX ENDOTRACHEAL TUBE BLUE LINE MURPHY SOFT-SEALED CUFFED 8.5MM (20'S BOX)[SMTH[100/199/085[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4004621","10-06-2025","15","EA","15","9.42980"
"","607564","KDH KCH Dubai Hospital Inventory Organization","MC25634","PORTEX TRACHEOSTOMY TUBE HOLDER FOAM ADULT[SMTH[520000[BX/100[","DHHMainWHS Main General Warehouse","0.0.0","U2412714","17-05-2029","50","EA","50","7.50000"
"","597804","KDH KCH Dubai Hospital Inventory Organization","MC25648","WEEPEE DIAPERS F/INFANTS MEDIUM 1250 - 2250 G[PHLP[1017856[CA/360[","DHHMainWHS Main General Warehouse","0.0.0","KCH99181","21-03-2026","180","EA","180","1.06000"
"","600322","KDH KCH Dubai Hospital Inventory Organization","MC25650","CLINELL CLEAN INDICATOR NOTES 7 X 9 CM[GAMA[CCIN1000G[BX/4[","DHHMainWHS Main General Warehouse","0.0.0","IB4322","31-01-2035","6","EA","12","31.00037"
"","609956","KDH KCH Dubai Hospital Inventory Organization","MC25650","CLINELL CLEAN INDICATOR NOTES 7 X 9 CM[GAMA[CCIN1000G[BX/4[","DHHMainWHS Main General Warehouse","0.0.0","IB1122","31-01-2033","5","EA","0","31.00037"
"","600315","KDH KCH Dubai Hospital Inventory Organization","MC25651","CLINELL ALCOHOL 2% CHLORHEXIDINE GREEN[GAMA[CA2C200[BX/240[","DHHMainWHS Main General Warehouse","0.0.0","NHCR23010","17-10-2025","1200","EA","0","0.12500"
"","595378","KDH KCH Dubai Hospital Inventory Organization","MC25651","CLINELL ALCOHOL 2% CHLORHEXIDINE GREEN[GAMA[CA2C200[BX/240[","DHHMainWHS Main General Warehouse","0.0.0","240825-11","25-08-2026","690","EA","0","0.12500"
"","609951","KDH KCH Dubai Hospital Inventory Organization","MC25651","CLINELL ALCOHOL 2% CHLORHEXIDINE GREEN[GAMA[CA2C200[BX/240[","DHHMainWHS Main General Warehouse","0.0.0","NHCR24190","14-07-2026","30","EA","1920","0.12500"
"","612351","KDH KCH Dubai Hospital Inventory Organization","MC25670","THAL-QUICK CHEST TUBE SET 41CM 28FR[COOK[C-TQTS-2800[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH15892413","10-02-2027","1","EA","3","434.00000"
"","609953","KDH KCH Dubai Hospital Inventory Organization","MC25670","THAL-QUICK CHEST TUBE SET 41CM 28FR[COOK[C-TQTS-2800[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","16110372","15-06-2027","1","EA","0","434.00000"
"","612350","KDH KCH Dubai Hospital Inventory Organization","MC25670","THAL-QUICK CHEST TUBE SET 41CM 28FR[COOK[C-TQTS-2800[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","16100308","10-06-2027","1","EA","0","434.00000"
"","607565","KDH KCH Dubai Hospital Inventory Organization","MC25672","THAL-QUICK CHEST TUBE SET 41CM 24FR[COOK[C-TQTS-2400[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","16226767","27-08-2027","3","EA","3","434.00000"
"","612341","KDH KCH Dubai Hospital Inventory Organization","MC25673","BAKRI POSTPARTUM BALLOON W/ RAPID INSTILLATION COMPONENTS 24FR 54CM[COOK[J-SOSR-100500[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","16039900","02-05-2027","1","EA","1","995.00000"
"","595379","KDH KCH Dubai Hospital Inventory Organization","MC25682","ESENTA ADHESIVE REMOVER WIPES 30'S[CONV[423281[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","T3488","30-04-2028","621","EA","450","2.36265"
"","600316","KDH KCH Dubai Hospital Inventory Organization","MC25684","MEFIX 10M X 5CM[MOLN[310500[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","24089290","28-01-2027","9","EA","9","9.73751"
"","607571","KDH KCH Dubai Hospital Inventory Organization","MC25685","MEFIX 10M X 10CM[MOLN[311000[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","24035941","28-12-2026","3","EA","8","16.49116"
"","612348","KDH KCH Dubai Hospital Inventory Organization","MC25686","MEFIX 10M X 15CM[MOLN[311500[BX/1[","DHHMainWHS Main General Warehouse","0.0.0","24205249","28-04-2027","3","EA","4","25.93506"
"","595383","KDH KCH Dubai Hospital Inventory Organization","MC25694","PORTEX TRACHEAL TUBE BLUE LINE SILICONISED ORAL / NASAL UNCUFFED 5.0MM (10'S BOX)[SMTH[100/111/050[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH4241701","01-02-2027","3","EA","3","9.00000"
"","602743","KDH KCH Dubai Hospital Inventory Organization","MC25704","MINIFLOW NASAL SILICON PRONGS XS[SLE[BM1026[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH121875","31-10-2025","10","EA","10","35.00000"
"","597800","KDH KCH Dubai Hospital Inventory Organization","MC25708","MINIFLOW NASAL SILICON PRONGS XL[SLE[BM1200/03[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH121543","31-10-2025","20","EA","20","35.00000"
"","600317","KDH KCH Dubai Hospital Inventory Organization","MC25712","MINIFLOW NASAL SILICON MASKS S[SLE[BM1200/04[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH122748","30-05-2026","10","EA","10","40.00000"
"","597805","KDH KCH Dubai Hospital Inventory Organization","MC25714","MINIFLOW NASAL SILICON MASKS L[SLE[BM1200/06[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH122469","27-02-2026","10","EA","10","39.07044"
"","612353","KDH KCH Dubai Hospital Inventory Organization","MC25718","MINIFLOW BONNETS S[SLE[BM1215/10[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH2021021510","27-02-2026","10","EA","20","40.00000"
"","600323","KDH KCH Dubai Hospital Inventory Organization","MC25719","MINIFLOW BONNETS M[SLE[BM1216/10[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH2021031610","30-03-2026","10","EA","20","40.00000"
"","609957","KDH KCH Dubai Hospital Inventory Organization","MC25721","MINIFLOW BONNETS XL[SLE[BM1218/10[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH2021081810","30-08-2026","10","EA","10","40.00000"
"","607575","KDH KCH Dubai Hospital Inventory Organization","MC25780","IV SPLINT FLEXIBLE LATEX FREE NEONATAL 55 X 30 MM[CLRE[SP136B[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","1042801","31-08-2028","30","EA","0","6.49922"
"","602748","KDH KCH Dubai Hospital Inventory Organization","MC25780","IV SPLINT FLEXIBLE LATEX FREE NEONATAL 55 X 30 MM[CLRE[SP136B[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","1042875","31-10-2028","20","EA","50","6.49922"
"","605117","KDH KCH Dubai Hospital Inventory Organization","MC25781","IV SPLINT FLEXIBLE LATEX FREE INFANT 100 X 30 MM[CLRE[SP137B[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","1043242","30-06-2029","5","EA","10","7.21000"
"","605118","KDH KCH Dubai Hospital Inventory Organization","MC25781","IV SPLINT FLEXIBLE LATEX FREE INFANT 100 X 30 MM[CLRE[SP137B[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","1043009","31-12-2028","5","EA","0","7.21000"
"","602749","KDH KCH Dubai Hospital Inventory Organization","MC25782","IV SPLINT FLEXIBLE LATEX FREE CHILD 155 X 40MM[CLRE[SP138B[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","1043122","30-04-2029","25","EA","25","7.70000"
"","607574","KDH KCH Dubai Hospital Inventory Organization","MC25848","CHICOPEE VERACLEAN CRITICAL CLEANING PLUS CREPED WIPES (x8 50'S PACK)[CLNI[CHUX-WIPE01[BX/400[","DHHMainWHS Main General Warehouse","0.0.0","KCH79983","30-11-2027","100","EA","100","1.53000"
"","612354","KDH KCH Dubai Hospital Inventory Organization","MC25945","DISPOSABLE BEDPAN LINER 2L[VERN[121AA075[BX/75[","DHHMainWHS Main General Warehouse","0.0.0","26052025","23-08-2028","100","EA","100","1.19997"
"","600319","KDH KCH Dubai Hospital Inventory Organization","MC25947","MALE URINAL BOTTLE (800ML)[VERN[102AA100[BX/100[","DHHMainWHS Main General Warehouse","0.0.0","NOLOT03042025","01-01-3000","120","EA","120","1.45001"
"","612355","KDH KCH Dubai Hospital Inventory Organization","MC25950","IV MINISPIKE LUER LOCK W/ 0.2 MICRON AIR FILTER F/FLUID WITHDRAWAL[CODA[16.5260[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","R84741","30-06-2029","300","EA","300","3.20000"
"","597806","KDH KCH Dubai Hospital Inventory Organization","MC25951","VYEXTRACTOR MUCUS EXTRACTOR W/ ADAPTATOR 70ML F/BRONCHOSCOPY[VYGO[536.20[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","240225AG","24-02-2030","11","EA","11","43.19989"
"","609958","KDH KCH Dubai Hospital Inventory Organization","MC25966","PLAIN ORAL/NASAL(ON)ET TUBE ID 2.5 - STERILE[FLEX[038-961-025[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","230200329","31-01-2028","15","EA","0","4.15000"
"","602751","KDH KCH Dubai Hospital Inventory Organization","MC25966","PLAIN ORAL/NASAL(ON)ET TUBE ID 2.5 - STERILE[FLEX[038-961-025[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH230200329","31-01-2028","5","EA","20","4.15000"
"","605120","KDH KCH Dubai Hospital Inventory Organization","MC25968","PLAIN ORAL/NASAL(ON)ET TUBE ID 3.5 - STERILE[FLEX[038-961-035[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","240400243","01-03-2029","32","EA","32","4.15000"
